gene_id	log2FoldChange	pvalue	padj	A	B	C	D	E	F	A.readCount	B.readCount	C.readCount	D.readCount	E.readCount	F.readCount	A.fpkm	B.fpkm	C.fpkm	D.fpkm	E.fpkm	F.fpkm
Akr1b8	-0.0870708861870157	0.890174456066429	0.972497491048103	19.437349113224	28.012046201257	19.5863081159644	32.1769801752408	20.4640624312476	10.8731865661034	24	26	19	25	24	11	1.30898361889118	1.59860669886713	1.11668940503918	1.73159151919968	1.28365750087641	0.62801980160091
Akr1c12	-0.239413699661485	0.570805949737341	0.860782894781993	975.10701384674	428.799784157704	571.095510328646	537.999108530025	382.848501317925	753.21528757916	1204	398	554	418	449	762	70.7186791026593	26.3533625032179	35.0649515201775	31.1793032934046	25.8624072131702	46.8511555488008
Akr1c13	-0.41568967321618	0.430972889472675	0.787994820323856	1158.1420513296	544.0801281398	647.379026148717	413.152425450091	295.876235985122	1052.72215390001	1430	505	628	321	347	1065	83.9265599864479	33.4118154338683	39.717221001048	23.9249417390328	19.9713678522183	65.429059102532
Akr1c14	0.28264273430834	0.725732820179503	0.920157332788828	2938.27927428237	1505.10879012139	623.669284745181	223.951782019676	1812.77486370135	4126.86853758923	3628	1397	605	174	2126	4175	84.4215612781432	36.6461046931414	15.1704093835034	5.14183126930229	48.5136904393168	101.695155175124
Akr1c18	-5.84103002669233	0.000425752905116573	0.0283001785554471	98.8065246588889	1.07738639235604	15.4628748283929	0	0	1.97694301201879	122	1	15	0	0	2	7.48643917575997	0.0691768496928672	0.991887811479004	0	0	0.128470421115318
Akr1c19	-0.913763721328964	0.28087279760522	0.686218325387572	1358.99465883291	185.310459485239	437.083928482573	75.9376732135682	154.333137502326	821.419821493809	1678	172	424	59	181	831	21.3106737823944	2.46251555275	5.80265708167566	0.95156773457693	2.25423272748356	11.0474979746076
Akr1c20	-0.219769286841903	0.783683019497959	0.941114864834019	1392.20013023467	396.478192387022	336.059812937073	82.3730692486163	506.485545173379	1235.58938251175	1719	368	326	64	594	1250	68.4887479358707	16.528615593964	13.9964138367001	3.23821586049881	23.2083757037152	52.1327993162279
Akr1c21	1.65490364035857	0.340346161933151	1	0.809889546384335	2.15477278471208	0	3.86123762102889	3.41067707187461	1.97694301201879	1	2	0	3	4	2	0.0613642555390162	0.138353699385734	0	0.233786374456321	0.240707937888727	0.128470421115318
Akr1c6	0.103320003635217	0.935841629160312	0.985310049214554	11378.1382371535	4726.49410326594	1388.56615958968	732.34806878848	2889.69614914576	15170.0722027262	14049	4387	1347	569	3389	15347	745.388578985415	262.391804728043	77.0124149307115	38.3382300879263	176.329039437036	852.351043086724
Akr1d1	-0.80738375321845	0.166579930122555	0.572256948900646	1670.80213419088	776.795588888704	1707.10138105458	544.434504565074	303.55025939684	1526.20000527851	2063	721	1656	423	356	1544	56.6133798542525	22.3049077119928	48.9706662339568	14.741534534864	9.58042564350528	44.3531872089431
Akr1e1	-0.348205148702517	0.429611612906348	0.787527663750098	445.439250511384	369.543532578121	472.133111426931	169.894455325271	309.518944272621	530.809198727046	550	343	458	132	363	537	11.7634019750436	8.27007939638947	10.5558096739332	3.58530949310606	7.61363100018083	12.0227057002141
Akr7a5	0.844869710567494	0.0566968301964204	0.367970292970673	1065.0047534954	731.545360409751	902.001031656254	787.692474689894	1532.24667453967	2526.53316936002	1315	679	875	612	1797	2556	75.6192959726741	44.0171542673435	54.221403462643	44.6931299764216	101.337434474758	153.859886808811
Akt1	0.0233132823347733	0.926957439441843	0.983277580492946	1091.73110852608	999.814572106404	804.069491076432	929.271187460953	1023.20312156238	990.448449021416	1348	928	780	722	1200	1002	37.1159304368694	28.8047258860899	23.1430656504343	25.2458576413208	32.4016149849473	28.8799118741191
Akt1s1	0.565978026942336	0.037082542622667	0.306788515390762	494.032623294444	476.204785421369	544.293193959431	598.491831259478	798.098434818658	844.154666132025	610	442	528	465	936	854	18.1230085943488	14.8036238467896	16.904028204421	17.5442935680549	27.2703845011698	26.5592626827928
Akt2	0.0178380015024626	0.954851085599066	0.99074628080206	1248.03979097826	1509.41833569081	1120.54299589754	940.85490032404	1360.86015167797	1623.07021286743	1541	1401	1087	731	1596	1642	23.640579446406	24.2291916049267	17.9697008512946	14.2414866439642	24.0106168044005	26.3685539339189
Akt3	-0.880247559183978	0.103160835374742	0.47126510497469	35.6351400409107	45.2502284789536	26.8023163692144	24.454504933183	20.4640624312476	13.8386010841316	44	42	26	19	24	14	0.654404193406842	0.704186991632572	0.416699107092826	0.358863649625623	0.350041543411679	0.217961162249662
Aktip	0.258574348644472	0.45214186684347	0.800713035403793	171.696583833479	140.060231006285	137.104156811751	177.616930567329	225.957356011693	133.443653311269	212	130	133	138	265	135	4.88706229827128	3.37831916754055	3.30384359922266	4.03992750780076	5.99063472404286	3.25764282113841
Alad	0.165239609982923	0.723305231103233	0.919306405825669	3152.90000407422	1275.62548854955	1568.96636592094	1423.50960295265	1929.59055341306	3372.66477850406	3893	1184	1522	1106	2263	3412	226.861914637106	77.7811217733125	95.5757393983084	81.8492657459926	129.323275093376	208.13441374999
Alas1	0.902177100367732	0.00917522414820592	0.158193207195475	5235.12602782834	3460.5650922476	5094.50182679452	5896.10984731112	11206.632188912	8668.89510770241	6464	3212	4942	4581	13143	8770	120.931262237856	67.7420110494271	99.6313015769199	108.837861861664	241.127474374814	171.749117323803
Alas2	1.36147641742453	0.000903726512012096	0.0452331321530198	366.879964512104	265.037052519586	187.616214584501	728.486831167451	437.419334467918	942.013345226955	453	246	182	566	513	953	16.4713772043807	10.0835191774696	7.13113935849579	26.1354879964538	18.2921193874888	36.2729012682223
Alb	-0.723045303480763	0.00448469501083346	0.105114222800561	906789.591051035	719767.372368514	1032939.62484476	508496.678946951	551031.545739865	551641.235716194	1119646	668068	1002019	395078	646243	558075	40771.1089535327	27424.4402271788	39319.1003800475	18269.9395066662	23077.1723974146	21272.6718850945
Alcam	-1.68695445002275	2.76505181413229e-07	0.000124061949789086	1957.50303361094	2371.32744957564	1235.99912794954	527.702474873948	625.85924268899	574.30194499146	2417	2201	1199	410	734	581	27.3228187736305	28.0487947393191	14.6057498733998	5.88593117252745	8.13691655514588	6.87515772315899
Aldh16a1	0.0318804076444095	0.929041415070689	0.983502558742101	864.96203553847	655.050926552472	929.834206347361	630.668811434719	679.577406571015	1194.07357925935	1068	608	902	490	797	1208	20.3716685740955	13.0738723173342	18.5403407466143	11.8695403420639	14.9083171119148	24.1201478663038
Aldh18a1	-0.611863000158723	0.220958657336278	0.627529001069951	79.3691755456648	112.048184805028	44.3269078413931	41.1865346243082	69.9188799734294	42.5042747584041	98	104	43	32	82	43	2.05799045383841	2.4620446805348	0.973064347482691	0.853394284755782	1.68867503860213	0.945242887199617
Aldh1a1	0.12531739297804	0.809527012577054	0.950403733760348	12462.5803397621	5366.46162032543	8882.90615975079	3645.00831425127	11594.5967058377	13895.9324314801	15388	4981	8617	2832	13598	14058	555.157189104188	202.579569022137	335.000695136162	129.75064069485	481.087174022037	530.902795009069
Aldh1a2	-1.38139539016352	0.531982629446694	1	1.61977909276867	14.0060231006285	0	0	0	5.93082903605638	2	13	0	0	0	6	0.0654299085120075	0.479440789987093	0	0	0	0.205473230944596
Aldh1a3	-1.61658384564346	0.0601435842731603	0.375242239397681	14.578011834918	14.0060231006285	12.3702998627143	6.43539603504815	5.11601560781191	1.97694301201879	18	13	12	5	6	2	0.300676548453014	0.244802424116098	0.21600515804333	0.106066814752962	0.0982863602948896	0.0349715377280533
Aldh1a7	-0.571005975357851	0.387810008196994	0.764222189399266	3660.70074965719	1826.16993504349	6260.40258885535	608.788464915555	2604.90461364423	4693.26271053262	4520	1695	6073	473	3055	4748	162.04321737119	68.5026600178595	234.612705959606	21.5345616049101	107.403538183909	178.180763374352
Aldh1b1	-0.761359018994676	0.286912582379732	0.691819824269557	861.722477352933	587.175583834041	427.806203585538	63.0668811434719	243.010741371066	800.661919867611	1064	545	415	49	285	810	34.2936999336251	19.8022495129301	14.4137384452826	2.00563207781697	9.00808606331949	27.328476199263
Aldh1l1	-0.142283637219489	0.719489396749724	0.918021937624343	5299.91719153909	9979.83015239399	11104.4058434299	7565.45157880261	5611.4164525017	10728.869726226	6544	9263	10772	5878	6581	10854	116.093940051381	185.252140492687	205.929435765892	132.427540521236	114.491462255663	201.56436725728
Aldh1l2	-2.68902233362286	0.0415288818043112	0.321742920038324	2.42966863915301	16.1607958853406	12.3702998627143	0	2.55800780390595	1.97694301201879	3	15	12	0	3	2	0.0364800474974187	0.205622535493246	0.157242960230525	0	0.0357742342429437	0.0254578555715299
Aldh2	0.795763979198892	0.0139125202001552	0.196827692876746	12254.4387263414	8084.70748823972	10465.2736838563	13761.450881347	16412.1780698606	23303.2157541715	15131	7504	10152	10692	19248	23575	269.723845614188	150.796009067388	195.011016285548	242.0433378447	336.474590306741	439.90722558326
Aldh3a2	-0.444383309921145	0.491951487031871	0.822456244624699	3738.45014611009	797.265930343469	4661.54133159952	1863.69069174994	1007.00240547098	3888.64690464097	4616	740	4522	1448	1181	3934	64.3016148404542	11.6207219500988	67.8800982633593	25.6157521752111	16.1332152575903	57.3651478707791
Aldh3b1	0.420310363389408	0.295485555706241	0.697910328320645	45.3538145975228	48.4823876560218	51.5429160946431	51.4831682803852	61.3921872937429	81.0546634927705	56	45	50	40	72	82	2.21212413887636	2.00391498190298	2.12837082392028	2.00661442822243	2.78913101790426	3.39072838919132
Aldh3b2	3.49896237843705	0.376025789264342	1	0	0	0	0	5.96868487578056	0	0	0	0	0	7	0	0	0	0	0	0.237475638395826	0
Aldh3b3	-2.32153210463956	0.128806247704685	1	10.5285641029964	7.54170474649227	1.03085832189286	0	1.7053385359373	1.97694301201879	13	7	1	0	2	2	0.251598258077529	0.152724118906463	0.0208554758027203	0	0.0379585159435189	0.0405183690321893
Aldh4a1	-0.419695375041604	0.45929537127778	0.803582636279725	2656.43771214062	1381.20935500044	1394.75130952104	857.194751868414	579.815102218683	2624.39184845495	3280	1282	1353	666	680	2655	71.8328306057787	31.6506382663071	31.9302822822754	18.522765872581	14.6040395551117	60.8655210599985
Aldh5a1	-0.0291227144110851	0.937732712203195	0.985753164037213	672.208323498998	530.074105039171	561.81778543161	377.114207653822	509.043552977285	842.177723120006	830	492	545	293	597	852	10.8863688403651	7.27470464476909	7.70295355301412	4.88039579203426	7.67881552930411	11.697747134747
Aldh6a1	-0.581514953745827	0.103646453730305	0.471489443392143	3034.6561303021	3666.3458931876	4256.41401109563	1783.89178091535	1996.95142558258	3540.70493452566	3747	3403	4129	1386	2342	3582	81.6498269091395	83.5947176058624	96.9554626209934	38.3545840345913	50.0464662089016	81.7061673229077
Aldh7a1	-0.161742232384922	0.712931676677563	0.917265256278053	4537.00123884505	3449.79122832404	2698.78708671551	2029.72390945419	2263.83690645677	5258.66841196999	5602	3202	2618	1577	2655	5320	97.5138447361197	62.8332919315838	49.1075923944474	34.8607992799659	45.3213306192213	96.9376506324938
Aldh8a1	-0.237237346359247	0.475245644381586	0.813252657944006	2650.76848531593	2883.08598594476	3404.92503721212	2122.39361235888	1928.73788414509	3531.80869097157	3273	2676	3303	1649	2262	3573	107.3130440521	98.9094822851625	116.700013801605	68.6609228116448	72.7300792489698	122.630135298041
Aldh9a1	0.104239492227781	0.793571769169719	0.945109896948655	2731.75743995436	2128.91551129553	4939.87307851059	2587.02920608936	4186.60610572608	3760.14560885975	3373	1976	4792	2010	4910	3804	88.1223393852746	58.1971781928319	134.90943106119	66.6880787157256	125.79579381531	104.032220225866
Aldoa	0.547643391967322	0.218307486733281	0.625307103472461	745.098382673588	1237.91696481709	2228.71569193237	2324.46504785939	2367.00988788098	1463.92630039992	920	1149	2162	1806	2776	1481	91.9586017823821	129.470215598657	232.871342171845	229.247574479359	272.106517997295	154.95916684335
Aldoart1	1.5926151531637	0.369942633879074	1	1.61977909276867	1.07738639235604	0	3.86123762102889	2.55800780390595	1.97694301201879	2	1	0	3	3	2	0.0721897236214352	0.0406902814713892	0	0.137514694916559	0.106189503301058	0.0755671531609105
Aldoart2	2.83190877481712	0.476659192252197	1	0	0	0	3.86123762102889	0	0	0	0	0	3	0	0	0	0	0	0.170193096482979	0	0
Aldob	0.62220568207654	0.205998913166294	0.612926626114105	27959.8168098264	24350.0098536388	77949.3828682506	74689.2063827688	80053.7068925048	45755.357541669	34523	22601	75616	58030	93886	46289	1268.35475204661	936.06321316942	2993.65491483549	2707.4924495384	3382.57940056319	1780.19547591006
Aldoc	-0.431614078769027	0.47996641630215	0.815486980962231	46.1637041439071	53.869319617802	196.893939481537	90.0955444906741	57.9815102218683	72.158419938686	57	50	191	70	68	73	1.41861539543978	1.40283026846927	5.12246506261056	2.21243400289141	1.65963917256008	1.90182413892671
Alg1	0.0814593459955308	0.805275706499435	0.948720189992074	183.844927029244	270.423984481366	223.696255850751	182.765247395368	279.675519893718	253.048705538406	227	251	217	142	328	256	9.53125340752806	11.8807317757381	9.81837731272748	7.57172748744646	13.5055711137182	11.2517948869797
Alg10b	-0.632596111817731	0.0273299349462502	0.265336918647404	969.437787022049	750.938315472159	699.952800565253	453.05188086739	611.363865133523	496.212696016717	1197	697	679	352	717	502	13.3440378918429	8.75933638361915	8.15677936545306	4.98331397737358	7.83839640652184	5.85806944157635
Alg11	-0.247602368819911	0.353207050692624	0.74348981504496	363.640406326566	407.252056310583	440.176503448252	306.324851268292	386.259178389799	326.195596983101	449	378	427	238	453	330	6.70482434265747	6.36323809777659	6.87107617298861	4.51336536589848	6.63367539855631	5.15837232202038
Alg12	1.2474479925108	0.00299639729427626	0.0872538681720463	82.6087337312022	98.0421617043996	115.456132052001	200.784356293502	350.447069135116	150.247668913428	102	91	112	156	411	152	3.50570717235751	3.52583649174731	4.14810090972862	6.80898747395662	13.8526301280773	5.46860727134585
Alg13	-0.144070666439065	0.755575225184436	0.930722930521181	63.1713846179781	38.7859101248174	38.1417579100359	52.7702474873948	37.5174477906207	37.5619172283571	78	36	37	41	44	38	2.9566014339694	1.53831753984364	1.51131756304472	1.97362441363356	1.63555746742509	1.50778514198443
Alg14	-0.869341734711609	0.0192701608841334	0.229869053638992	404.134883645783	248.876256634245	453.577661632859	177.616930567329	166.270507253887	261.94494909249	499	231	440	138	195	265	18.1439673840749	9.46867044713606	17.2401171304294	6.37225679065481	6.95314479641388	10.0863786317722
Alg2	0.130644581755441	0.629897543360691	0.887151167621962	330.434934924809	344.763645553933	444.299936735824	396.420395758966	434.008657396044	394.400130897749	408	320	431	308	509	399	10.0030439674683	8.84437816132838	11.3868895867632	9.58970400776608	12.2378393615634	10.2400621509747
Alg3	-0.0423816493664118	0.911067265137833	0.977182451287168	271.312998038752	182.078300308171	261.838013760787	146.727029599098	258.358788194501	288.633679754744	335	169	254	114	303	292	15.3827215783779	8.74823393112222	12.5683398002732	6.64776556157074	13.6441332536583	14.0355328888924
Alg5	0.0293516075506524	0.928742644064581	0.983484762768006	514.279861954053	397.555578779378	615.422418170039	664.132870816969	475.789451526508	420.100390053994	635	369	597	516	558	425	31.9730298005447	20.9450665171708	32.392183426591	32.994552333535	27.5523862025298	22.4004467272706
Alg8	-0.579747505861027	0.188559583996175	0.59746841080005	433.290907315619	183.155686700527	190.708789550179	155.736584048165	223.399348207787	161.120855479532	535	170	185	121	262	163	19.4338701290054	6.9614506073955	7.24157557182293	5.58178823446498	9.33301054810002	6.19798899476427
Alg9	-0.269539314508848	0.444037693632404	0.795763287689657	362.020627233798	266.114438911942	265.961447048358	189.200643430416	334.246353043711	217.463731322067	447	247	258	147	392	220	11.5237714677027	7.17842847966753	7.16741654069917	4.81267927061266	9.91033036585659	5.93700585154219
Alk	-1.85133322342548	0.646052635424985	1	0	0	2.06171664378572	0	0	0	0	0	2	0	0	0	0	0	0.029268025631467	0	0	0
Alkbh1	1.1466474776795	0.028406605194486	0.272213715528854	51.0230414222131	59.2562515795821	72.1600825325003	235.535494882762	71.6242185093667	97.8586790949303	63	55	70	183	84	99	1.14733202740161	1.12916281457118	1.37373332008624	4.23235539515504	1.50017804319291	1.88730219207434
Alkbh2	0.0860035570248061	0.835723123678166	0.957042163303669	37.2549191336794	49.5597740483778	41.2343328757145	46.3348514523467	47.7494790062445	41.5158032523947	46	46	40	36	56	42	3.0556647498092	3.44469690461648	2.86327913531876	3.03691645526937	3.64796657797642	2.92048409328247
Alkbh3	0.27746111279156	0.479219868263363	0.815446187863013	110.14497830827	82.958752211415	169.060764790429	167.320296911252	121.931705319517	150.247668913428	136	77	164	130	143	152	7.13895483716554	4.55650406350488	9.27674030270002	8.66605717362185	7.36116775115737	8.35212520889463
Alkbh4	0.647026261009854	0.109306238089843	0.482569289126078	40.4944773192168	36.6311373401053	31.9566079786787	52.7702474873948	58.834179489837	59.3082903605638	50	34	31	41	69	60	1.87131522070724	1.4345020503769	1.2502430938895	1.9486923214957	2.53245063051881	2.35063868043742
Alkbh5	-0.190013279751489	0.527819546559651	0.83965378816427	1019.65093889788	1314.41139867437	1315.37521873529	788.979553896903	1227.84374587486	1180.23497817522	1259	1220	1276	613	1440	1194	16.2739826269478	17.7776052786623	17.7735678751458	10.0626198012136	18.2534752480645	16.1558617062573
Alkbh6	0.93679296110246	0.0106895825620712	0.171511143968456	76.9395069065118	106.661252843248	123.702998627143	243.25797012482	194.408593096853	150.247668913428	95	99	120	189	228	152	7.16530790364693	8.41766731196516	9.75322678985872	18.1032074338423	16.8640177380922	12.000864225815
Alkbh7	0.617303834164626	0.239124066739815	0.645158779505026	86.6581814631239	73.2622746802107	45.3577661632859	70.7893563855297	67.3608721695235	176.936399575682	107	68	44	55	79	179	8.60492099740326	6.16477645536566	3.81304219269106	5.61704975326922	6.2302453858588	15.0686318638587
Alkbh8	-0.203246299114443	0.537766363870057	0.844532700331177	109.335088761885	142.215003790997	106.178407154965	92.6697029046934	113.405012639831	103.789508130987	135	132	103	72	133	105	1.25773567532138	1.38635627678822	1.03406695690466	0.851864615754805	1.21512848984954	1.02400621509747
Alms1	-0.636846804392064	0.422269909742858	0.782919494996557	52.6428205149818	35.5537509477493	6.18514993135717	16.7320296911252	14.4953775554671	29.6541451802819	65	33	6	13	17	30	0.422569355596727	0.241848775574177	0.0420331287090374	0.107327364802777	0.10837984239311	0.204156672895008
Alox12	-0.635322595980478	0.613921766865377	1	8.09889546384335	4.30954556942416	2.06171664378572	5.14831682803852	3.41067707187461	0.988471506009397	10	4	2	4	4	1	0.181313724444535	0.081759077189024	0.0390765757145706	0.0921028654324861	0.0711222719783828	0.0189796570729729
Alox12e	-3.08267413428602	0.218991313419664	1	0	3.23215917706812	6.18514993135717	0	0.852669267968652	0	0	3	6	0	1	0	0	0.103422532096562	0.197722310232066	0	0.0299891082815539	0
Alox5	-0.134194145127194	0.917675469236931	1	2.42966863915301	6.46431835413623	5.15429160946431	10.296633656077	0.852669267968652	1.97694301201879	3	6	5	8	1	2	0.078766384015164	0.177589062557868	0.14146385306099	0.266742435513439	0.0257474726189023	0.0549676704311196
Alox5ap	-0.753690719037162	0.28490612499161	0.689914350090516	22.6769072987614	175.613981954034	85.5612407171075	77.2247524205778	61.3921872937429	29.6541451802819	28	163	83	60	72	30	1.54076254100787	10.1113837930345	4.92165987329263	4.19287004411262	3.88530509552042	1.72805124390255
Aloxe3	-0.998735555664274	0.691558777390637	1	0	3.23215917706812	1.03085832189286	1.28707920700963	0.852669267968652	0	0	3	1	1	1	0	0	0.0829709747392753	0.0264371997008978	0.0311560289244539	0.0240588341364437	0
Alpk1	-1.49987542726151	0.0381392739492398	0.310527348427932	67.2208323498998	539.770582570376	201.017372769108	127.420841493953	123.637043855454	34.5965027103289	83	501	195	99	145	35	1.26362435439963	8.59850467568852	3.19911853030155	1.91406887584167	2.16482526976339	0.55778344707262
Alpk2	-1.47778950282186	0.708230192722044	1	0	0	3.09257496567859	0	0.852669267968652	0	0	0	3	0	1	0	0	0	0.0330309998194277	0	0.0100198124234961	0
Alpk3	1.19001327309392	0.550720031163569	1	4.04944773192168	0	0	2.57415841401926	5.96868487578056	0.988471506009397	5	0	0	2	7	1	0.0581462210987538	0	0	0.0295368350833495	0.0798296972531738	0.0121733237781589
Alpl	0.398384962671326	0.462455970357573	0.805348930610264	377.4085286151	213.322505686496	918.49476480654	934.419504288992	579.815102218683	475.45479439052	466	198	891	726	680	481	13.68559155392	6.55523338647881	28.1975377296734	27.0767633863777	19.5840054620888	14.7870116922396
Als2	-0.172995091233062	0.669924824858617	0.901079001805889	1026.93994481534	1014.89798159939	710.261383784182	442.755247211313	852.669267968652	1144.65000395888	1268	942	689	344	1000	1158	14.2556952580952	11.9389288159824	8.34726490027933	4.91145380314005	11.0251396869951	13.6281024905439
Als2cl	1.17738488214259	0.00949044786232666	0.159823721842372	379.028307707869	285.50739397435	452.546803310966	1411.92589008956	618.185219277272	498.189639028736	468	265	439	1097	725	504	6.6544817070181	4.24775604886006	6.72649350907806	19.8087687274429	10.1093059487415	7.50164660551343
Als2cr12	0.591115536991226	0.714378650885803	1	4.04944773192168	2.15477278471208	0	1.28707920700963	5.11601560781191	2.96541451802819	5	2	0	1	6	3	0.19522049666735	0.0880300027193366	0	0.0495835800331715	0.229732061964966	0.122612386625874
Alyref	0.174351270014571	0.715730851361676	0.917960683582122	230.008631173151	118.512503159164	69.0675075668217	151.875346427136	173.944530665605	146.293782889391	284	110	67	118	204	148	5.96397233561335	2.60408571979642	1.51617002979861	3.14689142503695	4.2010939984736	3.25339412338473
Alyref2	0.847240041211326	0.112572570328054	0.486820069101173	21.867017752377	29.0894325936131	22.678883081643	43.7606930383274	26.4327473070282	62.273704878592	27	27	22	34	31	63	1.57093458268735	1.77093822045628	1.37934479947701	2.51220875489356	1.76876844304448	3.83700679184205
Amacr	-0.00906679605992603	0.984759042607169	0.996928369954109	2619.99268255332	1090.31502906431	1811.21807156576	1150.64881106661	1371.09218289359	2965.41451802819	3235	1012	1757	894	1608	3000	92.9785151607069	32.7894509391704	54.4171644008721	32.6308443471852	45.3220261446414	90.2583226345683
Ambp	0.294566588180734	0.500577320806481	0.827128050578591	33642.8117568053	70274.6822142074	33551.345802647	82170.9978131158	37643.64284228	48793.9189511419	41540	65227	32547	63843	44148	49363	2426.44235673069	4295.12889473533	2048.66182589117	4735.86424022838	2528.88727692966	3018.30215883325
Ambra1	0.0656395572583541	0.817565407374419	0.953408912359123	339.343719935036	329.680236060948	265.961447048358	298.602376026234	298.434243789028	381.550001319627	419	306	258	232	350	386	5.85988086225704	4.82437991300283	3.88821520419727	4.12045542049073	4.80018260767998	5.65092769434183
Amd1	-0.272849038340976	0.301111890060479	0.701724369285633	514.279861954053	462.198762320741	401.003887216323	393.846237344947	341.920376455429	405.273317463853	635	429	389	306	401	410	14.6792530701003	11.1797691328077	9.69026510422506	8.9832633285941	9.09053736686245	9.9213728616319
Amd2	1.07854887163011	0.0187814143928912	0.22600661783323	46.1637041439071	35.5537509477493	34.0183246224644	59.205643522443	117.668358979674	67.216062408639	57	33	33	46	138	68	1.31193269634207	0.856240863926847	0.818476971597684	1.3445501432115	3.11480410055731	1.63833720998459
Amdhd1	-0.0700696155812578	0.902208938642375	0.974133300483569	1227.79255231865	1374.74503664631	2700.8488033593	1563.8012365167	565.319724663216	2922.91024326979	1516	1276	2620	1215	663	2957	46.379616338851	44.0072201037484	86.3744045642989	47.2048584706136	19.8909914213148	94.6971605808053
Amdhd2	-0.434808513930759	0.1650052039695	0.570906190434818	304.51846944051	274.73353005079	212.35681430993	205.932673121541	161.154491646075	219.440674334086	376	255	206	160	189	222	18.6156837030634	14.2323507237427	10.9904175232514	10.0598985372114	9.17630630263872	11.5054021455661
Amer1	-0.944535582305387	0.0662148235217129	0.390606737966263	86.6581814631239	94.8100025273314	38.1417579100359	45.0477722453371	42.6334633984326	26.6887306622537	107	88	37	35	50	27	0.93280746687952	0.864840897713934	0.347588808638111	0.387488441184372	0.427457746339003	0.246393747276782
Amer2	-1.12456434096569	0.382380210552216	1	3.23955818553734	9.69647753120435	3.09257496567859	2.57415841401926	0.852669267968652	3.95388602403759	4	9	3	2	1	4	0.0279972241298781	0.071013808184995	0.0226272649490674	0.0177773674774006	0.00686388397825774	0.0293070871831768
Amfr	-0.473854894207239	0.0751848379165149	0.410851291320216	5749.4058897824	6164.80493706126	5647.0418873291	3401.75034412645	4110.71854087687	5131.15558769478	7099	5722	5478	2643	4821	5191	135.515256194915	123.135755223892	112.685715593769	64.0723493934264	90.249145170992	103.728888776238
Amh	1.02548192547749	0.695177884361205	1	0	0	3.09257496567859	1.28707920700963	0	4.94235753004698	0	0	3	1	0	5	0	0	0.143378274066486	0.0563233840257044	0	0.232131434560162
Amhr2	1.0257426137979	0.488926834827788	1	0.809889546384335	0	8.2468665751429	2.57415841401926	7.67402341171786	7.90777204807517	1	0	8	2	9	8	0.0381590192867556	0	0.328959941873305	0.0969191667418098	0.336786492695163	0.319554452933928
Amigo1	0.0175132488853382	0.965105918405693	0.992209270855627	118.243873772113	130.363753475081	68.0366492449289	84.9472276626356	112.552343371862	122.570466745165	146	121	66	66	132	124	1.95193715516182	1.82365909153325	0.950851586498681	1.12057100854028	1.73062055488193	1.73537102775157
Amigo2	0.706057357103419	0.0724781691261314	0.403900222768891	57.5021577932878	61.4110243642942	91.7463906484647	122.272524665915	133.869075071078	86.9854925288269	71	57	89	95	157	88	1.66257749191498	1.50467849573809	2.24579121872714	2.82507267647107	3.60527296253366	2.15706832898903
Amigo3	0.559421844762655	0.275002774529697	0.681566040826076	25.1065759379144	22.6251142394768	27.8331746911073	24.454504933183	48.6021482742131	37.5619172283571	31	21	27	19	57	38	0.902896716281309	0.689510660308732	0.847414651678838	0.702768767257413	1.6280441819511	1.15855767496562
Ammecr1	-0.619036346098923	0.180715978473139	0.590360337552206	67.2208323498998	52.7919332254459	41.2343328757145	45.0477722453371	27.2854165749968	33.6080312043195	83	49	40	35	32	34	1.13068465774401	0.752497042741447	0.587190773566382	0.605499686647494	0.427492339204258	0.48484174560699
Ammecr1l	-0.272697013249908	0.246526676977648	0.653671566459047	773.44451679704	842.516158822423	792.730049535611	629.381732227709	633.533266100708	730.480442940944	955	782	769	489	743	739	14.8319683153682	13.691388095409	12.8699714059134	9.64465613271357	11.316162686441	12.0142741595191
Amn	-1.73445055850666	0.226923398037521	0.633267569269078	28.3461341234517	7.54170474649227	0	1.28707920700963	2.55800780390595	6.91930054206578	35	7	0	1	3	7	1.52400527645252	0.343606821313954	0	0.0552969143579814	0.128101623029847	0.319061313346067
Amn1	0.472778854924614	0.438720112214891	0.791858632733776	51.0230414222131	42.0180693018855	77.3143741419646	149.301188013117	34.9594399867147	53.3774613245074	63	39	75	116	41	54	2.55402263571009	1.78235459528864	3.27643291859649	5.97206675066199	1.62998272062116	2.29158322590426
Amot	-0.361883449751332	0.38004637867393	0.761365436976652	228.388852080383	173.459209169322	190.708789550179	226.525940433695	144.101106286702	91.9278500588739	282	161	185	176	169	93	2.8248305538054	1.81808624158315	1.9969668097034	2.2389192632993	1.66014090121572	0.975178066041082
Amotl1	-0.042760188786304	0.921763788542568	0.981698353656123	39.6845877728324	67.8753427184305	78.3452324638575	69.50227717852	55.4235024179623	55.3544043365262	49	63	76	54	65	56	0.396857973247024	0.575207963640822	0.66329763238631	0.555412003437728	0.516258645901041	0.474771607655908
Amotl2	-0.247918024080795	0.594077400014909	0.869016488140656	319.906370821812	463.276148713097	420.590195332288	577.898563947324	190.145246757009	247.117876502349	395	430	408	449	223	250	6.55677483013426	8.04649860132116	7.29808910936358	9.46502981712101	3.63005318635521	4.34401048538179
Ampd2	0.689676239092224	0.0305055410060804	0.280223256414267	306.948138079663	365.233987008697	262.86887208268	550.869900600122	371.763800834332	586.163603063572	379	339	255	428	436	593	7.33505690856796	7.3962109013273	5.31814632969367	10.5193890687778	8.27495647568712	12.0136964180441
